p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
0.457028942691764	-0.00928070476223841	0.64	0.659	1	Gm4070
0.457671235202289	-0.00798798294068903	0.369	0.384	1	B230307C23Rik
0.458559503908406	0.00664645612549242	0.549	0.554	1	Taf7
0.45880116770319	-0.00927337748682344	0.75	0.769	1	Ccdc59
0.459047092445078	0.015757290151619	0.358	0.355	1	Tceanc2
0.45907939537862	-0.0108053338859795	0.862	0.865	1	Baz1a
0.460083591465288	0.00537732631785537	0.341	0.353	1	Pdk3
0.460313260657384	-0.0279741859399826	0.623	0.627	1	Icos
0.461225984462258	-0.00872891297190448	0.652	0.662	1	Pak1ip1
0.461643783790522	0.0158286786972793	0.379	0.376	1	Tmem70
0.46263070394027	-0.0100585931910522	0.972	0.977	1	Gabarap
0.462886305698129	0.0190358295527544	0.548	0.55	1	Soat1
0.46293957994504	-0.00752764476443457	0.829	0.853	1	Tmed10
0.463383851235785	0.0182487343480423	0.722	0.725	1	Rtf2
0.464572087293129	0.00183893451213918	0.361	0.377	1	Sf3a2
0.464772688210205	-0.0115300605232899	0.612	0.623	1	Trappc6a
0.465499204856772	0.000218899670517969	0.41	0.423	1	Clcn4
0.467350263889465	0.0268449830706637	0.391	0.393	1	Cybc1
0.467503348786225	-0.00369651980154095	0.523	0.544	1	Sap30l
0.467661910083765	0.021517180615536	0.478	0.486	1	Emc8
0.468014736415402	-0.00490265410677293	0.4	0.411	1	Aen
0.468948670617062	0.0225421070659351	0.478	0.48	1	Vamp4
0.469265273654645	0.0191180312292809	0.453	0.451	1	Dhps
0.469371156455864	0.0144383493810897	0.342	0.337	1	Dusp19
0.469478584174694	-0.00724945853385561	0.568	0.586	1	Ddx1
0.470694714877245	-0.0108951985836205	0.712	0.73	1	Ier5
0.471147561929429	0.00392108174383832	0.421	0.436	1	Fbxo22
0.471164306577729	-0.00539956691259569	0.76	0.795	1	Ndufs4
0.472583615574497	-0.00199360117642772	0.365	0.372	1	Tbc1d10b
0.473270165317321	-0.00370930644677414	0.291	0.301	1	Ptgr2
0.473429306228937	-0.00983475259894306	0.448	0.463	1	Vcpip1
0.474044569285495	0.0226679070312455	0.683	0.699	1	Ebna1bp2
0.474308556977601	0.0103760554924083	0.495	0.495	1	Ruvbl1
0.474573558042	-0.00113461698578532	0.492	0.505	1	Ythdf2
0.475620831319301	-0.00175776580545517	0.598	0.612	1	Sirt2
0.476030441369099	0.0113735848264364	0.321	0.318	1	Lactb2
0.47643026720435	-0.00462737180537953	0.301	0.315	1	Fbxl12
0.477957080207877	0.012983180933211	0.395	0.394	1	Gyg
0.478616407694893	0.00960539879822941	0.487	0.484	1	Fuca2
0.480404141767214	-0.0283345673082318	0.581	0.601	1	Stk38
0.480556018520289	0.0181174063517843	0.711	0.725	1	Ube2k
0.481072788901982	-0.00427906071383777	0.365	0.38	1	Nrbf2
0.482392195093764	-0.00433829171586125	0.416	0.427	1	Zfp664
0.482480110722375	-0.00209836820868237	0.5	0.516	1	Tgs1
0.483536713169787	0.0151927063365991	0.9	0.901	1	Ube2b
0.483913166179183	0.00778653718652156	0.403	0.397	1	Arrdc1
0.484577483661551	-0.00350973282462941	0.292	0.303	1	Apool
0.485155529487579	-0.00441134932798937	0.342	0.355	1	Psat1
0.486721222080962	0.00197039867968463	0.318	0.329	1	Ccdc86
0.486864319618929	0.00984414098224518	0.79	0.787	1	Rab21
0.488255337439839	-0.0103621633492963	0.39	0.4	1	Zdhhc2
0.489793035858431	-0.00240345151710614	0.357	0.368	1	Thyn1
0.490207791767966	0.0287529313897396	0.389	0.391	1	Agpat5
0.492481087268217	0.0188343960644857	0.973	0.974	1	Mif
0.494113970784841	0.0146316885098249	0.617	0.63	1	Samm50
0.495094663052494	-0.00215869423866144	0.358	0.372	1	Aatf
0.495194109111924	-0.00658570986225937	0.496	0.506	1	Mrpl48
0.495449244094056	5.81333246179039e-05	0.307	0.319	1	Ccs
0.495648736907769	-0.00382253246529796	0.45	0.468	1	Eftud2
0.49700481174326	-0.00593729592565678	0.291	0.3	1	Ccdc58
0.497128706048042	-0.00807244890471936	0.608	0.628	1	Cdc42se2
0.497356824954849	0.0146784366626055	0.65	0.662	1	Mob4
0.497713901354852	-0.000942766176699306	0.48	0.493	1	Ankra2
0.498782836237232	0.0107759088252678	0.356	0.351	1	Mesd
0.499840120265667	0.00559530711505296	1	1	1	Rps11
0.500444529893445	0.00992736450505305	0.679	0.684	1	Emd
0.503657563348462	-0.00992134204726347	0.788	0.81	1	Srpk1
0.505632699082847	0.0225624681361642	0.461	0.461	1	Ndufaf3
0.505840277314621	0.0183475842106279	0.506	0.512	1	Dcp2
0.505900373397215	0.00822112572186695	0.604	0.609	1	Sdf2
0.506459476542357	-0.0086734066017834	0.335	0.343	1	Metap1
0.506929989050561	-0.00163605129700439	0.835	0.834	1	Ppp1r16b
0.507078215449416	-0.00907732626451346	0.311	0.321	1	Rbl1
0.508462679932865	0.0145924434764571	0.436	0.431	1	Rsu1
0.508526685702598	-0.000403283187197401	0.525	0.544	1	Cenpb
0.509818176321587	0.0144502290969022	0.496	0.498	1	Atg5
0.51069340289106	-0.00393820660721	0.645	0.658	1	Flii
0.510948178171328	-0.000651256824036661	0.497	0.516	1	Ddhd2
0.511200500718121	0.0131872118195275	0.757	0.758	1	Il21r
0.512496345224034	-0.00363446581889471	0.322	0.332	1	Ttc9c
0.51250790753288	0.0142392937454671	0.556	0.554	1	Gpr171
0.513471885744994	0.0171195792331216	0.461	0.46	1	Chst12
0.513489270956584	0.0100897096573156	0.417	0.415	1	Rps19bp1
0.514101511970884	-0.00527263809849288	0.642	0.655	1	Man1a2
0.514565025382219	0.00907091804424981	0.355	0.35	1	Eif2b4
0.515767485040678	-0.0134206692405093	0.526	0.538	1	Srek1
0.516564881573799	-0.00493370132165627	0.734	0.755	1	Rtn4
0.516712906971281	0.00197891681356621	0.968	0.973	1	Sp100
0.517218053213322	-0.00874127090867793	0.468	0.483	1	Ddit4
0.517283513974878	0.0135061131535048	0.466	0.468	1	Atp6v0a2
0.517998919898809	0.0134656213227181	0.305	0.305	1	Utp15
0.518249072165719	0.0166365101582729	0.599	0.6	1	Tmem165
0.519889240756534	-0.013399546567097	0.55	0.562	1	Ptpa
0.520511448730401	0.0215060963127445	0.407	0.409	1	Mfng
0.520533253618347	0.0255498452592197	0.356	0.354	1	Smpd1
0.521636092163699	-0.00606975412716393	0.925	0.936	1	Ywhab
0.522740285362889	0.0157437358685779	0.811	0.837	1	Tkt
0.522973410807354	0.00691242362160704	0.591	0.6	1	Gars
0.523253839331069	-0.00420858966627535	0.712	0.731	1	Wdr33
0.523297106488778	0.0157301786698	0.373	0.374	1	Itpa
0.523478547159665	0.00987418129147871	0.32	0.316	1	Mrpl10
0.523698324560764	0.00112093065031982	0.292	0.303	1	Skap2
0.52398265755053	-0.00925805590393758	0.611	0.623	1	Gcc2
0.524928333456866	0.0109804065648549	0.433	0.434	1	Ggct
0.525195758460667	0.0117379166488036	0.441	0.44	1	Rpf2
0.52580722031371	0.0158739738482103	0.419	0.419	1	Nsmce1
0.52608924196811	0.0083622632698277	0.957	0.958	1	Ywhae
0.526723646764184	0.00931805807779018	0.316	0.312	1	Phf10
0.526831773433252	0.00795534708451134	0.303	0.298	1	Hacd3
0.528475771018806	-0.00212712874639409	0.327	0.338	1	Itpk1
0.530193126228383	-0.00516025733715342	0.926	0.931	1	Vasp
0.530285313628366	-0.00412375782756447	0.333	0.347	1	Tulp4
0.530374091577447	-0.0124455293627896	0.826	0.847	1	Mrpl54
0.530752835037309	0.0126854169247123	0.309	0.307	1	Pigyl
0.531799857871555	0.013956974495111	0.495	0.495	1	Cklf
0.532394111100363	0.0151470109073576	0.459	0.458	1	Exosc5
0.533085142602597	-0.0024003704148004	0.438	0.453	1	Ttc5
0.53321893085051	-0.013432131334511	0.567	0.582	1	Nras
0.534839219860962	0.00352548097031935	0.393	0.406	1	Pqbp1
0.535037950198546	0.0105207271300349	0.388	0.383	1	Dpy19l1
0.535231730953855	-0.00251262093074534	0.321	0.335	1	Ubald1
0.535770655972329	-0.0117626394564729	0.683	0.705	1	Polr2e
0.536344262677147	-0.0158639578845854	0.871	0.889	1	Cnot3
0.536538491510769	0.0140861107732906	0.397	0.394	1	Hars
0.537030323846608	-0.0059524265098162	0.471	0.487	1	Gbp8
0.537065023771904	-0.00256743653413583	0.458	0.451	1	Lilr4b
0.537670573116047	-0.002162590384506	0.391	0.405	1	Tex10
0.538033455939996	0.000346607024125589	0.452	0.468	1	Ctnnbl1
0.538284866906059	0.0136486887789284	0.518	0.527	1	Cops8
0.538285530976111	-0.000577440704934984	0.313	0.325	1	Shkbp1
0.538359575004582	0.0116718365271749	0.359	0.353	1	Wdr75
0.539178448027139	-0.00622086512896386	0.422	0.437	1	Dpp3
0.539525768629598	0.0164429152863736	0.447	0.448	1	Naa35
0.540660912599968	0.0176858463705283	0.966	0.964	1	Septin1
0.540701880737068	0.0149070255080951	0.621	0.623	1	Yeats4
0.54129648183183	-0.0067837479212936	0.374	0.388	1	Tank
0.541664844082175	-0.014667270706102	0.767	0.782	1	Trappc4
0.541738670013696	0.000925362979882716	0.399	0.416	1	Eif2s3x
0.541979924944648	0.0170289592537839	0.499	0.503	1	Slc25a39
0.542542118535636	-0.00621766474504493	0.334	0.343	1	Ostm1
0.543617103091116	-0.0179495453691378	0.876	0.89	1	Yy1
0.544149765513443	-0.0086334455792888	0.627	0.64	1	Lta4h
0.544951910605029	-0.00217279212176663	0.328	0.338	1	Mmgt2
0.545730844906402	-0.00433002163041429	0.496	0.513	1	Pdcd1lg2
0.547231747565032	-0.000753582675072084	0.404	0.418	1	Dap3
0.547444832642453	0.0203490988024905	0.63	0.648	1	Psmd1
0.547861761219663	0.0142829208924556	0.355	0.353	1	Ip6k1
0.548014291741021	0.00880216646739285	0.409	0.427	1	Capn1
0.548208874398433	0.00252302028324358	0.336	0.349	1	Osbpl9
0.549757290368348	-0.00288762592283009	0.555	0.568	1	Mphosph10
0.550006642972505	-0.00669706723300478	0.336	0.345	1	Hadh
0.550972160835931	0.000524358375206146	0.412	0.407	1	Aifm1
0.55147436691028	-0.00554129437643819	0.334	0.346	1	Fbxl3
0.552895932254858	-0.00142962462139173	0.301	0.313	1	Kdm4c
0.552985386845947	0.0143411415469201	0.362	0.362	1	Prpf4
0.553087539675416	-0.00155432510638309	0.574	0.592	1	Psap
0.553327063246769	0.00914430470284994	0.328	0.325	1	Ecd
0.553374389913641	-0.00131572532354829	0.992	0.994	1	Slc25a3
0.555840890291231	0.0177099926127286	0.318	0.318	1	Pttg1ip
0.556454286905437	0.0217828244905903	0.304	0.306	1	Lemd2
0.556807244324767	-9.98716206207506e-05	0.427	0.448	1	Trappc1
0.558326858857631	0.00172732831669642	0.339	0.35	1	Kcnk5
0.55871796495513	-0.00491736230384721	0.429	0.443	1	Zfp652
0.559517647395555	-0.00470329034117212	0.779	0.792	1	Ubxn4
0.559585194291794	-0.0181779576512817	0.783	0.788	1	Tmod3
0.559992563928543	0.00204408373518283	0.316	0.326	1	Itfg1
0.560870284549823	0.000570713046075144	0.612	0.63	1	3830406C13Rik
0.560978579590537	-0.000851284997628654	0.64	0.663	1	Ppdpf
0.561325793079246	0.0197940900268934	0.435	0.438	1	Ptcd2
0.561501934971248	0.0131225521552791	0.429	0.428	1	Mrpl16
0.566048171211371	0.00650126332689471	0.308	0.323	1	Rbfa
0.566792331516968	0.0013953692209393	0.375	0.387	1	Zfand3
0.566874969117463	-0.00776790704601038	0.524	0.54	1	Senp7
0.567058874122238	0.00993658971655942	0.666	0.67	1	Uqcrc1
0.567504762698642	-0.0277789865743958	0.465	0.472	1	Gm6545
0.567897101313569	-0.0112957474088624	0.559	0.569	1	Mrpl35
0.568191681184341	0.0056427238053417	0.48	0.483	1	Sucla2
0.568688923484003	0.0155165944086774	0.418	0.419	1	Tpgs1
0.568765430905641	0.0108561303318462	0.957	0.957	1	Fyb
0.569277623899788	0.00414708285745607	0.315	0.309	1	Sympk
0.569690506241475	-0.00250369024956398	0.727	0.742	1	Mat2b
0.570238927589543	0.0020113556044028	0.425	0.441	1	Msl3
0.570609687180699	-0.00808715381749969	0.567	0.577	1	Mxd4
0.572197708978118	-1.51444342980089e-05	0.341	0.348	1	Fam136a
0.572832706007182	0.00988991064419764	0.398	0.396	1	Ubqln1
0.572834328795298	0.00456932727212933	0.406	0.423	1	Traf5
0.573110769311478	0.00887822064425769	0.411	0.414	1	Dapk3
0.573206546992405	0.00719737834239176	0.646	0.651	1	Suclg1
0.573938876824036	0.00760021635415997	0.884	0.904	1	Pdap1
0.574078317970013	0.0094098999247697	0.388	0.389	1	Bet1
0.574156712400409	-0.00169633600759245	0.617	0.629	1	Ube2r2
0.574220694175657	0.0179120388835156	0.667	0.684	1	Glrx2
0.575183197961868	0.0193173434030772	0.47	0.474	1	Lrpap1
0.575374566224969	0.0132303270100709	0.362	0.363	1	Pigk
0.57559255459726	0.00808338043538859	0.895	0.893	1	Fgfr1op2
0.575783415048744	0.00775109094113624	0.553	0.559	1	Eloa
0.575840607521763	0.00559407291080527	0.359	0.374	1	Rbm10
0.576616589798981	0.00927415423904449	0.295	0.307	1	Sit1
0.576981544638102	-0.0252175836849675	0.484	0.488	1	Gm2a
0.577462805996515	0.00702082352862365	0.3	0.296	1	Fdps
0.578422351035996	0.0121589359644196	0.3	0.296	1	Mrpl38
0.579445367165706	0.00214822716429736	0.341	0.353	1	Rprd1b
0.579736814735478	0.0157780991064713	0.545	0.553	1	Stub1
0.580233361235844	0.017916290968385	0.705	0.709	1	Ddx18
0.580440387182197	-0.00268692343117416	0.444	0.457	1	Cnot2
0.581285763897486	0.0153416513871987	0.675	0.679	1	Gtpbp4
0.582799253384601	0.00310234956324407	0.343	0.357	1	Tbpl1
0.583002205541092	0.0103229214670582	0.561	0.564	1	Crebzf
0.583105270066531	0.0178251210815028	0.744	0.753	1	Max
0.584054543450768	0.00559974238469885	0.453	0.468	1	Kcnn4
0.584416111531751	0.000955562066229765	0.312	0.322	1	Atp2c1
0.584770772724599	-0.00619722862969818	0.537	0.55	1	Ppwd1
0.585282055244041	-0.000319956295648405	0.545	0.562	1	Stx8
0.585995096517749	-0.0112107045716865	0.558	0.566	1	Tm6sf1
0.586470746487976	0.00154427073768582	0.741	0.756	1	Casp8
0.586564686782123	0.0283671932200029	0.653	0.669	1	Def6
0.587549815354304	0.0119246870465395	0.586	0.585	1	Snhg6
0.587872848104965	-0.00473533343662569	0.566	0.58	1	Gfpt1
0.589018253584005	-0.00657038314214486	0.316	0.325	1	Btbd10
0.589357299418899	0.0186980836189488	0.779	0.795	1	Rsl1d1
0.589967897636464	-0.0157600874205278	0.615	0.621	1	Alkbh5
0.590822216423408	0.0131412564633736	0.303	0.3	1	Surf2
0.591306978709954	0.00245164916566654	0.307	0.317	1	Acadvl
0.592265283416753	-0.00541427687032253	0.4	0.41	1	Smim8
0.592442429637434	0.000567158619293573	0.605	0.62	1	Nfyb
0.592763869547202	-0.0151852418479423	0.704	0.706	1	Cd6
0.592792795985585	0.00771302342550667	0.393	0.395	1	Mrps30
0.592796716298339	0.0119441512385799	0.306	0.324	1	Wsb2
0.593139297968051	0.0193487305470424	0.489	0.49	1	Tmem192
0.593295781823684	-0.00863304148652311	0.478	0.495	1	Snx2
0.594153567090918	-0.0115642022147832	0.585	0.601	1	Larp7
0.594473873304642	-0.00371975430814242	0.305	0.317	1	Klhdc4
0.595626093704414	0.00634386438417822	0.485	0.485	1	Desi1
0.596762829600953	0.00805503710915001	0.299	0.31	1	Rbm18
0.59777271247505	0.00872408238891481	0.383	0.379	1	Phtf1
0.598693791145411	-0.00064164428778507	0.296	0.307	1	Ecsit
0.598873431978221	0.0149493670981667	0.609	0.619	1	Snapc5
0.598877608277452	-0.0192566053368362	1	1	1	Hsp90ab1
0.599047059701335	0.0113661167069253	0.333	0.332	1	Zfp945
0.599069528277224	0.0116215229983161	0.328	0.327	1	Aasdhppt
0.600145940574006	-0.00452078090305713	0.318	0.327	1	Sart3
0.601160340379337	-0.0123511130332816	0.782	0.794	1	Utp11
0.601509518413978	0.0041575630877605	0.395	0.394	1	Pgrmc1
0.602483940376286	-0.0106044300714979	0.365	0.376	1	Incenp
0.602700746830207	-0.00822893793687252	0.999	0.998	1	Cox4i1
0.603045862026462	-0.000548435010148118	1	1	1	Rpsa
0.603151100321878	0.0096958882696081	0.557	0.558	1	Afg3l1
0.603763814939868	0.00930138981220452	0.888	0.891	1	Cd69
0.603778771625132	0.0399261535247768	0.389	0.391	1	Slc16a3
0.604329509135079	0.0043347734147019	0.421	0.435	1	Stk19
0.604903272591967	0.00755739825308421	0.367	0.383	1	Impad1
0.605473940666612	0.00897785706081111	0.651	0.651	1	Zcchc17
0.606225896921501	0.00568169549510333	0.999	1	1	Rpl22
0.606480535456192	0.00416225800177561	0.354	0.364	1	Slc16a6
0.606629564633887	0.00405497139306799	0.393	0.404	1	Nenf
0.607395580163299	-0.00207681002162585	0.49	0.507	1	Adprh
0.607691847759091	0.0174120487122867	0.501	0.507	1	Sptlc2
0.6078012272928	-0.00747192223559712	0.375	0.38	1	Ltn1
0.608748855120575	0.00349539018282274	0.592	0.591	1	Ilkap
0.608909925488277	0.00574736586388558	0.577	0.584	1	Rnf115
0.608975797432925	-0.0156326260730461	0.519	0.525	1	Ptpra
0.609712256550432	-0.00502363430631814	0.943	0.936	1	Dek
0.609825995790767	0.0100473019967744	0.498	0.502	1	Zcchc2
0.610819261688652	-0.0110802628958819	0.805	0.801	1	Kpna4
0.611073627121612	0.0188672909859592	0.653	0.665	1	Marchf5
0.613570027074087	0.00836119954525416	0.616	0.626	1	Atxn10
0.613825513204815	-0.000962376388408459	0.314	0.323	1	Trip4
0.614118752656437	-0.00296611865434504	0.389	0.395	1	Cebpg
0.615097046508212	0.00970565021373626	0.756	0.761	1	Rasal3
0.615962097650268	0.00615876936923482	0.367	0.382	1	Cox16
0.616236431321435	0.0238668930818293	0.764	0.785	1	Snrpb2
0.616918194692763	0.00969709024509835	0.293	0.305	1	Timm8a1
0.618846370658876	0.0095654813127688	0.606	0.605	1	Prpf18
0.618846480062199	0.000488038535173541	0.391	0.404	1	Pnpla2
0.618943917672445	0.00272582544389854	0.376	0.387	1	Rbm4b
0.620603185839391	0.00138432383917891	0.31	0.319	1	Prkaca
0.620674088819317	-0.00207148931621381	0.451	0.466	1	Abr
0.620747561971043	0.00314806190715089	0.326	0.334	1	Dhx30
0.620781035114789	0.0120670798141043	0.567	0.569	1	Cops2
0.621386857716502	-0.000673643714772076	0.685	0.71	1	Me2
0.621395049850797	-0.005856649703191	0.532	0.544	1	Ccdc127
0.621434462238685	0.0186234388879521	0.52	0.526	1	Mrps5
0.621843674192652	0.0122881408262939	0.428	0.431	1	Elovl1
0.621982074873255	0.00887625053546948	0.556	0.554	1	Mrps25
0.624041799683861	0.00222618226217364	0.465	0.482	1	Rngtt
0.625262920916798	0.0156179704327714	0.439	0.442	1	Pts
0.625685688821129	-0.00293320401010189	0.497	0.505	1	Cfap36
0.625900742282007	-0.00833524134671615	0.899	0.909	1	Sugt1
0.626125882635222	0.0158721047121242	0.358	0.357	1	Iah1
0.626477235407405	0.02526854298003	0.619	0.634	1	Rbck1
0.626657365518149	-0.0146509534361466	0.68	0.686	1	Zbtb1
0.626875695377613	-0.000880684482388316	0.8	0.809	1	Rbms1
0.627144671835967	-0.00489269036188683	0.364	0.374	1	Herc4
0.627476978571786	0.00806879127354004	0.339	0.35	1	4930503L19Rik
0.627611678356224	0.00431530505761013	0.534	0.529	1	Rae1
0.628275565289237	0.00200773915102936	0.482	0.497	1	Tmed7
0.630883783903408	0.0182796656291185	0.598	0.604	1	Smim14
0.631018377282369	0.0100888888635755	0.579	0.586	1	Sh3gl1
0.631423516442617	-0.00272697343731282	0.357	0.365	1	Ginm1
0.631435698231923	-0.00596682234370677	0.403	0.41	1	Seh1l
0.631637383952542	-0.0139065298792356	0.842	0.856	1	Rhoh
0.631694944795194	0.0099429864816456	0.385	0.385	1	Hibadh
0.632857600952376	0.0109059758506671	0.664	0.676	1	Rbbp7
0.633038924233972	0.015273620055642	1	1	1	Ptma
0.634248895507086	-0.00155599313437826	0.472	0.484	1	Sacm1l
0.636642161197326	-0.00914818632810643	0.688	0.704	1	Psip1
0.637184309287952	0.0167048731604061	0.435	0.443	1	Mrps35
0.638097506799014	-0.00435682089925848	0.605	0.617	1	Wtap
0.638229767053063	0.00403586504458803	0.302	0.312	1	Ankle2
0.640311242676858	0.00815911912332645	0.534	0.54	1	Lyar
0.640855930846657	-0.00299226000044089	0.343	0.351	1	Gopc
0.641380821417296	-0.00221265893463563	0.303	0.313	1	Mtx2
0.642516380371178	0.00243834308853424	0.414	0.411	1	Babam2
0.642550153817447	0.0100893758516848	0.659	0.659	1	Rpl9-ps6
0.643143569896916	0.00330870714309284	0.358	0.369	1	Pofut2
0.643161119646934	-0.00764038627693603	0.299	0.305	1	Pdxdc1
0.643212470476761	0.00261535893623877	0.478	0.476	1	Sec22b
0.64323504096481	0.00398855276977472	0.772	0.78	1	Bcl11b
0.643635663481191	0.00426764532962531	0.322	0.331	1	Noc3l
0.643916338486207	0.00134529685994766	0.653	0.682	1	Tmpo
0.643949016037699	0.0088430471976908	0.938	0.949	1	Klre1
0.644771114156269	-0.0140536015905037	0.973	0.979	1	Anxa2
0.647841663372433	0.00890184455153775	0.321	0.32	1	Rap2b
0.648930510792307	0.000319050680296473	0.467	0.474	1	Prorsd1
0.649053512917652	0.00351380352000669	0.324	0.321	1	Ap1m1
0.649967168550854	-0.00699124279935603	0.429	0.448	1	H2ac20
0.650679984231052	0.00517142287914596	0.74	0.754	1	Selenos
0.652769394995873	0.00506419111545164	0.404	0.403	1	Pold3
0.652819759398562	0.0434334479329648	0.859	0.865	1	Isg20
0.653469577267209	0.0062882401220351	0.643	0.645	1	BC005624
0.653472419059837	0.00110093225493818	0.296	0.304	1	Ankrd39
0.653968379484819	-0.00494891509277257	0.305	0.311	1	Ptcd3
0.654082731878023	-0.00431584457735479	0.953	0.957	1	Prelid1
0.654452323039158	0.00217555537122405	0.625	0.624	1	Cd5
0.654657092264612	0.00531081201992278	0.821	0.829	1	Grk2
0.65490437663953	-0.00507908951481467	0.317	0.324	1	Rnf34
0.655084248418668	-0.00798687923295549	0.437	0.448	1	Hspa4l
0.655768918844555	-0.0243405020281368	0.583	0.588	1	Glipr1
0.655858761492377	0.0103135197370222	0.534	0.536	1	Gsk3a
0.657315271184217	-0.00691707832440747	0.609	0.62	1	Rps26-ps1
0.657770443130074	0.00853858560304921	0.698	0.72	1	Crbn
0.658015665044638	0.00774947010004856	0.481	0.483	1	Vav1
0.659462397686346	0.0182900368544159	0.338	0.339	1	Tent2
0.66002917616513	-0.00188828019818355	0.328	0.338	1	Asah1
0.660912794963196	0.0215045258760346	0.407	0.414	1	Pnpt1
0.661310819245473	-0.00379438839453911	0.422	0.434	1	Trim28
0.661545371680777	0.016781193189944	0.963	0.967	1	Slfn2
0.662610227783228	0.003019048803583	0.412	0.412	1	Srek1ip1
0.663017583503349	0.0109545560968854	0.535	0.558	1	F2r
0.663031267676285	0.0104171269034248	0.394	0.392	1	Rpe
0.666303839122688	-0.0158662687296514	0.897	0.912	1	Smchd1
0.666916463055132	-0.00863947515751951	0.474	0.486	1	Jmjd6
0.667169305116577	-0.0109145322730086	0.498	0.497	1	Nsmce2
0.667223046108485	0.00589095109104687	0.346	0.358	1	Ankrd49
0.668456255718865	0.00960313163082649	1	1	1	B2m
0.668857168833244	0.0069733335434472	0.535	0.547	1	Gar1
0.66926766893757	-0.00789337613159413	0.628	0.641	1	Rad23b
0.669597699544554	0.000654049508911902	0.54	0.539	1	Ppp1r2
0.670317011234125	0.00714887812773457	0.317	0.328	1	Slc35b2
0.671376603210988	0.0177237144376033	0.635	0.65	1	Rnf138
0.672194161463168	0.00742160331397201	0.999	1	1	Rps26
0.672585209386108	0.0224051332706638	0.775	0.784	1	Wdr89
0.674189002105693	0.00360403123068148	0.411	0.425	1	Slc35b1
0.67462891651547	0.00968067388587834	0.685	0.688	1	Utp3
0.675443690246702	0.00552934891185985	0.666	0.683	1	Ddrgk1
0.676462207220459	0.00778730403799821	0.724	0.731	1	Ndufa10
0.677434291629163	-0.00672001427450714	0.315	0.32	1	Nufip1
0.67769693784363	0.0146323908751608	0.729	0.734	1	Kansl1
0.678164044151344	0.00173424116823406	0.376	0.39	1	Pes1
0.678252773689318	0.0141573823118764	0.906	0.909	1	Snw1
0.678980595828566	-0.00375965063401734	0.376	0.381	1	Pole3
0.679424528280443	-0.000656338102842269	0.578	0.59	1	Kcmf1
0.679739536842424	-0.00551961811025103	0.762	0.783	1	Gspt1
0.680544446291059	0.00208503140151989	0.308	0.318	1	Cdpf1
0.680866462611663	0.00728758793275996	0.339	0.34	1	Sap30bp
0.681005208458957	0.0089036426683215	0.377	0.376	1	Smim10l1
0.681972759452998	0.00902964164876363	0.5	0.517	1	Ctse
0.682064225284945	-0.00451142492718382	0.579	0.587	1	Zc3h14
0.682253857965439	0.0176871202714706	0.473	0.478	1	Imp4
0.68308749584	-0.0113879499733964	0.783	0.786	1	Ctss
0.684199700159016	0.0105902021818097	0.344	0.345	1	Ccdc32
0.687677274377807	-0.00422752532237847	0.455	0.466	1	Ufd1
0.68808803899466	0.00165801260035303	0.305	0.317	1	Traf7
0.688176021004425	0.000885394115939131	0.473	0.485	1	1110038B12Rik
0.689195750196418	-0.00765521313851014	0.704	0.709	1	Anxa5
0.690438166053838	0.0163988098991342	0.448	0.449	1	Yrdc
0.690536626050619	0.0143566310447077	0.341	0.34	1	Dhx58
0.691211020408936	0.014076182377695	0.576	0.588	1	E2f4
0.691728563502734	0.0166696393736563	0.372	0.374	1	Ncaph2
0.692349948316586	-0.00541760824589976	0.476	0.483	1	Ccndbp1
0.692540066127585	0.00392998530573663	0.78	0.793	1	Rrp1
0.693912180122213	0.0452882112675241	0.549	0.562	1	Tuba1c
0.694311320042331	-0.00122678554205174	0.38	0.376	1	Ly9
0.694552663460499	0.0093715077281209	0.792	0.802	1	Ppp1r11
0.69488353603297	0.00836750120983343	0.453	0.455	1	Haus3
0.696778507126019	-0.0046158932480147	0.809	0.81	1	Os9
0.697314232686294	-0.00119580283887544	0.686	0.693	1	Riok3
0.697837129941259	-0.00564967189510462	0.322	0.324	1	Zfp397
0.698276979923328	0.00544654291763158	0.296	0.306	1	2300009A05Rik
0.700358645416886	0.00887344746999918	0.472	0.49	1	Cndp2
0.70115251772202	0.0119335762142334	0.875	0.885	1	Scand1
0.701673345357331	0.0241861149641769	0.419	0.426	1	Rbm43
0.702477946158642	0.0147861665901814	0.356	0.362	1	Slc25a17
0.703031108551439	0.0273650708694656	0.31	0.315	1	Gm36738
0.703587869486947	0.0587176637181558	0.33	0.331	1	Rsad2
0.703955677392075	0.00856668373274416	0.692	0.707	1	Higd2a
0.704552201517999	0.0140715315029121	0.327	0.329	1	Fdxr
0.705168384947214	0.0135625416211309	0.696	0.694	1	Gadd45gip1
0.705230976305617	-0.00125133418287404	0.61	0.621	1	Eif4e
0.705766854398953	0.0105913893224868	0.34	0.351	1	Mzt1
0.705840342014327	0.0115945637884287	0.493	0.497	1	Mlx
0.706502489067829	-0.00530118355546222	0.388	0.397	1	Josd2
0.70728826123894	0.015604580817928	0.473	0.476	1	Ccdc107
0.708013114080977	0.00409225660902379	0.977	0.981	1	Hnrnpa0
0.708504074831429	0.0152775692041731	0.385	0.391	1	Tsnax
0.709795088102132	-0.0096112671269748	0.864	0.866	1	Snrnp27
0.711604493391845	0.00994839672356312	0.351	0.362	1	Nbr1
0.71250765440224	-0.00208882800023685	0.387	0.395	1	Ccnc
