SYMBOL	DESCRIPTION	GENEBIOTYPE	ENTREZID	UNIPROTID	LENGTH	METABIOTYPE	logFC	logCPM	F	PValue	FDR
GPR18	G protein-coupled receptor 18	protein_coding	2841	H9NIM1.72	2000	protein_coding	-0.011681850815179	3.84709485788486	0.00560985429060235	0.941468032902409	0.9716881955782
FARP2	FERM, ARH/RhoGEF and pleckstrin domain protein 2	protein_coding	9855	O94887.160	14371	protein_coding	0.00903701544037186	3.77412022495302	0.00551330455758146	0.941972901572463	0.972125161593382
ELAPOR2	endosome-lysosome associated apoptosis and autophagy regulator family member 2	protein_coding	222223	A8MWY0.110	8070	protein_coding	0.0116878309805866	3.40782739303952	0.00544878589925605	0.942312758944942	0.972391773482199
ROM1	retinal outer segment membrane protein 1	protein_coding	6094	E9PKF5.41	1977	protein_coding	0.0152204105093107	0.590757083859849	0.00536165695375756	0.942774946435254	0.972784563275335
TMA16	translation machinery associated 16 homolog	protein_coding	55319	H0Y9X1.49	3406	protein_coding	0.00820240979490763	3.63023576623355	0.00533788491263063	0.942901703177889	0.972791152276864
COG2	component of oligomeric golgi complex 2	protein_coding	22796	B1ALW7.104	10946	protein_coding	0.00573996361427027	5.23880682104212	0.00532988405101675	0.942944429019815	0.972791152276864
TNXB	tenascin XB	protein_coding	7148	P22105.225	15909	protein_coding	-0.0185372755692181	0.439469206713919	0.00531104879477283	0.94304513972482	0.972810919385799
DDX47	DEAD-box helicase 47	protein_coding	51202	NA	5040	protein_coding	-0.00817258311276808	5.7087025261331	0.00529508558479068	0.943130634514143	0.972814988250688
PET117	PET117 cytochrome c oxidase chaperone	protein_coding	100303755	L0R6F6.43	1151	protein_coding	0.00878528282330875	3.10350664908616	0.00526918665158293	0.943269618631397	0.972874224507517
CCDC85B	coiled-coil domain containing 85B	protein_coding	11007	Q15834.150	963	protein_coding	-0.0143323994923879	2.91547370808835	0.00522411449349612	0.943512315606781	0.973040409170337
PSMA6	proteasome 20S subunit alpha 6	protein_coding	5687	P60900.190	6506	protein_coding	-0.00828705115974463	6.27387067275377	0.0051988797366676	0.94364865535986	0.973096888812912
LPCAT3	lysophosphatidylcholine acyltransferase 3	protein_coding	10162	Q6P1A2.145	4693	protein_coding	0.00780790575823369	5.38987739757693	0.00515437891297364	0.94388990018163	0.97319710928395
AOC3	amine oxidase copper containing 3	protein_coding	8639	Q16853.202	4524	protein_coding	-0.0159440288559554	-0.309882108356453	0.00514780484345004	0.943925627722639	0.97319710928395
PITX1	paired like homeodomain 1	protein_coding	5307	X5D9A5.55	3442	protein_coding	0.0124401658251813	1.33813864819271	0.00513586217273033	0.943990590286242	0.97319710928395
FAM24B	family with sequence similarity 24 member B	protein_coding	196792	Q8N5W8.115	1177	protein_coding	-0.00848764010215781	2.56273388138076	0.00511740177635183	0.944091155855613	0.973209582438567
TATDN3	TatD DNase domain containing 3	protein_coding	128387	Q17R31.128	3992	protein_coding	0.00797387801507014	4.36750204898488	0.00508987549894407	0.944241448420247	0.973209582438567
AKR1A1	aldo-keto reductase family 1 member A1	protein_coding	10327	V9HWI0.59	3121	protein_coding	0.00779589851336447	5.69719392993073	0.00508189461275727	0.944285100165746	0.973209582438567
PURA	purine rich element binding protein A	protein_coding	5813	A0A494C0H6.12	12519	protein_coding	0.0102871335989759	5.20632525784465	0.00506349288758383	0.944385880599072	0.973209582438567
FAM210A	family with sequence similarity 210 member A	protein_coding	125228	Q96ND0.117	4681	protein_coding	0.0154647424592677	3.85860767532302	0.00505898323581565	0.944410606614876	0.973209582438567
NAA38	N-alpha-acetyltransferase 38, NatC auxiliary subunit	protein_coding	84316	I3L3Z2.65	1906	protein_coding	-0.00999415994950307	4.23332273121246	0.00504152057456039	0.944506457505439	0.973224283629816
SBDS	SBDS ribosome maturation factor	protein_coding	51119	A0A0S2Z5I7.31	1714	protein_coding	-0.0105698895923453	4.53173391841498	0.00501485174208605	0.944653162858724	0.973256449856037
FAM168B	family with sequence similarity 168 member B	protein_coding	130074	A0A024QZ31.36	5435	protein_coding	-0.0058584679887277	6.8175635690059	0.00499183099723988	0.944780115768966	0.973256449856037
NCBP2AS2	NCBP2 antisense 2 (head to head)	protein_coding	152217	Q69YL0.59	870	protein_coding	-0.00647127785386888	3.57267891041193	0.00497874046535164	0.944852437640744	0.973256449856037
SZRD1	SUZ RNA binding domain containing 1	protein_coding	26099	NA	4742	protein_coding	-0.00532245373379935	7.2887745930175	0.00497301891570475	0.944884077770415	0.973256449856037
CHMP1B	charged multivesicular body protein 1B	protein_coding	57132	Q7LBR1.135	3032	protein_coding	-0.00543328383136891	5.6340827488428	0.00496190107484944	0.944945611722074	0.973256449856037
DKC1	dyskerin pseudouridine synthase 1	protein_coding	1736	O60832.222	4203	protein_coding	0.00599891549776432	6.05335812014315	0.00492676679993555	0.94514052645911	0.973266856794956
RPL17-C18orf32	RPL17-C18orf32 readthrough	protein_coding	100526842	A0A0A6YYL6.43	1529	protein_coding	-0.00664882049166976	7.75243487830528	0.00492669213749598	0.94514094140726	0.973266856794956
GOLGA8H	golgin A8 family member H	protein_coding	728498	P0CJ92.56	5188	protein_coding	0.0188836245680923	-0.132643453668708	0.00488339160162509	0.945382125726157	0.973266856794956
MRPL16	mitochondrial ribosomal protein L16	protein_coding	54948	Q9NX20.152	2172	protein_coding	0.00511314176329007	5.48769635504975	0.00487351519697898	0.945437287747698	0.973266856794956
NDUFA1	NADH:ubiquinone oxidoreductase subunit A1	protein_coding	4694	Q6IBB5.117	421	protein_coding	-0.00564640994851566	5.82166661045567	0.00486769867134575	0.945469800690905	0.973266856794956
AIFM1	apoptosis inducing factor mitochondria associated 1	protein_coding	9131	O95831.214	13092	protein_coding	0.0060295241620976	5.77853473779944	0.00485045638915328	0.945566295703579	0.973266856794956
NUDT18	nudix hydrolase 18	protein_coding	79873	A0A087WW30.30	1754	protein_coding	-0.00937814979392943	3.74306910139347	0.00484006521677834	0.94562453231953	0.973266856794956
REXO2	RNA exonuclease 2	protein_coding	25996	NA	3650	protein_coding	-0.00885587877635273	5.18606199097699	0.00483272263968257	0.945665721190552	0.973266856794956
JAKMIP2	janus kinase and microtubule interacting protein 2	protein_coding	9832	Q96AA8.151	9203	protein_coding	0.0170433013997153	2.88547353767761	0.00482839527904661	0.945690010655573	0.973266856794956
RNF181	ring finger protein 181	protein_coding	51255	NA	1315	protein_coding	0.00874384503223903	5.15127742047709	0.00478654487535732	0.945925483776125	0.973291196347309
DRICH1	aspartate rich 1	protein_coding	51233	Q6PGQ1.109	1302	protein_coding	-0.0171912893843401	-0.460486136334964	0.00478315477931787	0.945944603521386	0.973291196347309
TBC1D15	TBC1 domain family member 15	protein_coding	64786	F8VV61.52	8227	protein_coding	0.00815877221968152	5.46816122062697	0.00477293844267673	0.946002263690136	0.973291196347309
MCM6	minichromosome maintenance complex component 6	protein_coding	4175	Q14566.204	4135	protein_coding	-0.00882930098313521	7.05732931074601	0.00474321601175397	0.946170368304622	0.973291196347309
FOXN2	forkhead box N2	protein_coding	3344	C9JTA7.83	5482	protein_coding	0.0105497261233088	5.66109375959676	0.00473651825335025	0.946208322623975	0.973291196347309
RAMACL	RNA guanine-7 methyltransferase activating subunit like (pseudogene)	protein_coding	NA	A0A3B3IU46.10	1991	protein_coding	0.00508184133408582	4.03684674016464	0.00473477857924515	0.946218185281422	0.973291196347309
GOT2	glutamic-oxaloacetic transaminase 2	protein_coding	2806	P00505.219	3751	protein_coding	0.00660121389980344	6.42722565682631	0.00471805626250306	0.94631308141441	0.973291196347309
SRFBP1	serum response factor binding protein 1	protein_coding	153443	Q8NEF9.138	3111	protein_coding	0.00941870776363474	3.04956818938927	0.00464106414102792	0.946752194486969	0.973291196347309
ACOT8	acyl-CoA thioesterase 8	protein_coding	10005	O14734.190	4354	protein_coding	0.0067031021167092	4.64410369067969	0.00463460851617662	0.94678917894754	0.973291196347309
GIMAP6	GTPase, IMAP family member 6	protein_coding	474344	A0A090N7V4.36	3913	protein_coding	-0.0105606402494281	8.39257294099541	0.00463280426469397	0.946799520184059	0.973291196347309
FDFT1	farnesyl-diphosphate farnesyltransferase 1	protein_coding	2222	P37268.213	5197	protein_coding	-0.00568801046460804	7.18466800230649	0.00462856051862758	0.946823851593427	0.973291196347309
BGLAP	bone gamma-carboxyglutamate protein	protein_coding	632	P02818.182	964	protein_coding	0.0118491308446276	0.597148933684403	0.00461490091050819	0.946902244812725	0.973291196347309
YOD1	YOD1 deubiquitinase	protein_coding	55432	Q5VVQ6.138	6652	protein_coding	0.0113223282563452	4.22645859383854	0.00461142658172488	0.946922202763772	0.973291196347309
PAPLN	papilin, proteoglycan like sulfated glycoprotein	protein_coding	89932	O95428.149	7699	protein_coding	0.0453026894037864	-0.156703964301944	0.00457792939471144	0.947115013102773	0.973291196347309
YLPM1	YLP motif containing 1	protein_coding	56252	P49750.164	14935	protein_coding	-0.00386413063448116	6.80311582632968	0.00457472772833925	0.947133479006937	0.973291196347309
PTCD1	pentatricopeptide repeat domain 1	protein_coding	26024	A4D273.110	5687	protein_coding	0.00488761392698091	5.29282080487337	0.00456492042884605	0.94719008395266	0.973291196347309
SEMA4D	semaphorin 4D	protein_coding	10507	Q92854.210	14160	protein_coding	-0.00692733651485064	8.29244723752166	0.00454552071426062	0.947302233860568	0.973291196347309
CSPP1	centrosome and spindle pole associated protein 1	protein_coding	79848	NA	31717	protein_coding	-0.00727688255650827	4.03322458741261	0.00453768241425667	0.947347615338616	0.973291196347309
U2AF1L4	U2 small nuclear RNA auxiliary factor 1 like 4	protein_coding	199746	K7EJM7.34	2875	protein_coding	0.00543974308136577	5.01900216149454	0.00452850722834809	0.947400787063512	0.973291196347309
DROSHA	drosha ribonuclease III	protein_coding	29102	Q9NRR4.188	7782	protein_coding	-0.00506955533036714	6.07744953541647	0.00452425439169048	0.947425451316441	0.973291196347309
RASA4	RAS p21 protein activator 4	protein_coding	10156	O43374.180	7744	protein_coding	-0.00857736254514108	3.90469302993635	0.00452245795517729	0.947435873218476	0.973291196347309
SNX2	sorting nexin 2	protein_coding	6643	O60749.186	8606	protein_coding	0.0075726236541945	5.22041176510767	0.00450992364726465	0.947508648099699	0.973291196347309
SUPT7L	SPT7 like, STAGA complex subunit gamma	protein_coding	9913	O94864.154	5312	protein_coding	-0.00648818377294588	6.55634255556247	0.00449452925252905	0.947598167994525	0.973299340968373
PBDC1	polysaccharide biosynthesis domain containing 1	protein_coding	51260	Q9BVG4.139	1207	protein_coding	-0.0055260839207339	4.74375523043009	0.004465835913692	0.947765434662552	0.973368193727282
CD2	CD2 molecule	protein_coding	914	Q53F96.136	1635	protein_coding	0.00499893815470914	9.31885852128034	0.00443699029682048	0.947934134167832	0.973368193727282
PDP2	pyruvate dehyrogenase phosphatase catalytic subunit 2	protein_coding	57546	H3BTU5.57	8215	protein_coding	-0.00720319158838201	4.96131238250014	0.00443249905225829	0.947960450094585	0.973368193727282
C11orf21	chromosome 11 open reading frame 21	protein_coding	29125	Q9P2W6.102	4074	protein_coding	-0.015882980955083	6.59787934825866	0.00442718750253873	0.947991589799946	0.973368193727282
WIPF1	WAS/WASL interacting protein family member 1	protein_coding	7456	A0A140VJZ9.26	9121	protein_coding	-0.005639007630768	9.49581549695156	0.0043720069765083	0.948316210351955	0.973617701462128
SPPL2B	signal peptide peptidase like 2B	protein_coding	56928	NA	7419	protein_coding	0.00826880794355405	5.03600588257649	0.00433474430858562	0.948536587822543	0.973752242640322
SUCLA2	succinate-CoA ligase ADP-forming subunit beta	protein_coding	8803	E5KS60.92	8879	protein_coding	-0.00515778262707183	4.72884108297558	0.00432228047889075	0.948610513179913	0.973752242640322
M6PR	mannose-6-phosphate receptor, cation dependent	protein_coding	4074	P20645.196	3585	protein_coding	-0.00559147749413033	7.20923995775625	0.00424265593298386	0.949085330479484	0.974155817182049
RIT1	Ras like without CAAX 1	protein_coding	6016	Q92963.181	4038	protein_coding	-0.0064013302849289	5.06084790175606	0.0042259364927256	0.949185598985699	0.974174912698994
PPAN-P2RY11	PPAN-P2RY11 readthrough	protein_coding	692312	A0A0A6YYI3.41	2661	protein_coding	0.00913936035671752	4.89119951898035	0.00420853750578867	0.9492901546108	0.974198404538217
P3H1	prolyl 3-hydroxylase 1	protein_coding	64175	Q32P28.152	6766	protein_coding	-0.00512385782374688	5.39700039989552	0.00414006806145001	0.949703731024464	0.974396429176913
UBE2B	ubiquitin conjugating enzyme E2 B	protein_coding	7320	P63146.165	3117	protein_coding	-0.00907252544729049	5.01606542013072	0.00412868595577524	0.949772814519625	0.974396429176913
WDCP	WD repeat and coiled coil containing	protein_coding	80304	Q9H6R7.141	3870	protein_coding	0.00528357750031094	4.13737606736471	0.00411156437971147	0.949876914040816	0.974396429176913
GADD45A	growth arrest and DNA damage inducible alpha	protein_coding	1647	P24522.172	1925	protein_coding	0.0151753723636034	3.1462693182418	0.00409303597457245	0.949989812687509	0.974396429176913
BAG5	BAG cochaperone 5	protein_coding	9529	A0A024R6M6.53	5096	protein_coding	-0.00446142243277518	5.43574591056522	0.00408737971408887	0.950024328945747	0.974396429176913
TMEM255B	transmembrane protein 255B	protein_coding	348013	A0A0B4J2D1.27	7301	protein_coding	0.0236394229338573	-0.171609202947885	0.00408429084082777	0.950043188336769	0.974396429176913
HECTD1	HECT domain E3 ubiquitin protein ligase 1	protein_coding	25831	Q9ULT8.187	21483	protein_coding	0.00589291075922813	6.96514534932856	0.00407167622536146	0.950120282455275	0.974396429176913
HOMEZ	homeobox and leucine zipper encoding	protein_coding	57594	Q8IX15.171	5549	protein_coding	-0.0077506810365751	4.40245058771378	0.00405344896471726	0.950231890395204	0.974396429176913
LARP1	La ribonucleoprotein 1, translational regulator	protein_coding	23367	NA	12238	protein_coding	0.0040394003195977	7.72955220763144	0.00405160559817536	0.950243191594336	0.974396429176913
CCDC150	coiled-coil domain containing 150	protein_coding	284992	E9PCV3.38	9678	protein_coding	-0.0206573185707417	2.35414594711048	0.00404235459729264	0.950299946101451	0.974396429176913
RNMT	RNA guanine-7 methyltransferase	protein_coding	8731	O43148.163	6980	protein_coding	0.00949836847841595	5.84911119991743	0.00402081759782618	0.950432327912952	0.974413239114412
PLAAT4	phospholipase A and acyltransferase 4	protein_coding	5920	Q9UL19.149	1300	protein_coding	-0.0185586268465664	7.6030692798479	0.00401193462081921	0.9504870327443	0.974413239114412
ACYP2	acylphosphatase 2	protein_coding	98	U3KQ09.21	4964	protein_coding	0.0110889822334118	2.71443034258236	0.0039998757252167	0.950561393542997	0.974413239114412
MRPS6	mitochondrial ribosomal protein S6	protein_coding	64968	NA	4273	protein_coding	0.0069547643473605	5.77174195620407	0.00395849722372062	0.950817412464221	0.974591932744947
DYNLT2B	dynein light chain Tctex-type 2B	protein_coding	255758	NA	1246	protein_coding	-0.00773960719159402	2.26948562836813	0.00394402223525294	0.950907289789735	0.974600314451563
PNKP	polynucleotide kinase 3'-phosphatase	protein_coding	11284	NA	4545	protein_coding	0.00630409457516656	5.11112620782856	0.00390050107598933	0.951178521313257	0.974794551610467
ARL6IP1	ADP ribosylation factor like GTPase 6 interacting protein 1	protein_coding	23204	A0A024QYV7.46	3558	protein_coding	0.00950534724679902	7.8281331399861	0.0038827443291896	0.951289620738588	0.974824661609021
NHSL2	NHS like 2	protein_coding	392490	Q5HYW2.102	17679	protein_coding	0.014688171107135	5.44237552264371	0.00385973952857353	0.951433935934582	0.974888801044806
ZNF577	zinc finger protein 577	protein_coding	84765	A0A1W2PRX5.10	11744	protein_coding	-0.00888347842899382	2.6513250351731	0.00382896101806136	0.951627694790407	0.974998593264505
DYNC2H1	dynein cytoplasmic 2 heavy chain 1	protein_coding	79659	A0A3B3ISP9.13	15012	protein_coding	-0.0128551600048827	3.07367167841918	0.00380529375741809	0.951777218868286	0.974998593264505
ZKSCAN5	zinc finger with KRAB and SCAN domains 5	protein_coding	23660	Q9Y2L8.183	6045	protein_coding	-0.00495327219074204	4.81134272840496	0.00380386077480309	0.95178628707898	0.974998593264505
NOXRED1	NADP dependent oxidoreductase domain containing 1	protein_coding	122945	Q6NXP6.127	2912	protein_coding	0.0146013442338521	0.275292289550953	0.00377395909819124	0.951975903873267	0.975086540757878
MRPL20	mitochondrial ribosomal protein L20	protein_coding	55052	Q9BYC9.167	2767	protein_coding	-0.00535593688581945	5.13345056596684	0.00376456629090385	0.95203562245008	0.975086540757878
NFE2L2	nuclear factor, erythroid 2 like 2	protein_coding	4780	H7C498.41	5671	protein_coding	-0.00556962445171029	6.01010546485728	0.00370700417328442	0.952403242374496	0.975379316473674
VPS45	vacuolar protein sorting 45 homolog	protein_coding	11311	A0A2R8YE10.15	6637	protein_coding	-0.00613600488834451	5.2184213156522	0.00368702667430268	0.952531497569171	0.975426923727586
CLK3	CDC like kinase 3	protein_coding	1198	NA	19697	protein_coding	-0.00658813910210075	6.67881042355877	0.00360721865567193	0.953047377495144	0.97587143056992
WASHC5	WASH complex subunit 5	protein_coding	9897	NA	4763	protein_coding	-0.00660865359603496	5.9323172409954	0.00359114450467338	0.953151971895989	0.975894762058815
ACBD6	acyl-CoA binding domain containing 6	protein_coding	100527964	NA	7512	protein_coding	-0.00432028268580527	4.9641913345768	0.00355914242252289	0.953360911236952	0.976024915048541
TRAJ58	T cell receptor alpha joining 58 (non-functional)	TR_J_gene	NA	NA	63	protein_coding	-0.0165556657090864	-0.427166675154124	0.00352701439565384	0.953571623559811	0.976102858315787
MED13L	mediator complex subunit 13L	protein_coding	23389	Q71F56.145	32862	protein_coding	0.00440448603709377	6.54636944700686	0.00352259299561048	0.953600696689763	0.976102858315787
SLC7A1	solute carrier family 7 member 1	protein_coding	6541	A0A024RDQ9.49	7688	protein_coding	-0.00977773863636931	5.7111149168197	0.00349637948730427	0.953773442351283	0.976195915384681
GGTLC2	gamma-glutamyltransferase light chain 2	protein_coding	91227	A0A494C0N1.9	1153	protein_coding	-0.0136963528568313	1.2174302008586	0.00347638597848478	0.953905635930177	0.976247454616599
BRCA1	BRCA1 DNA repair associated	protein_coding	672	A0A024R1Z8.54	9306	protein_coding	-0.0190183483869114	5.77176495234134	0.00346065614752555	0.954009907227525	0.976270411196461
GOLM2	golgi membrane protein 2	protein_coding	113201	H0YMR0.55	7105	protein_coding	0.00636667290241892	5.7426698299832	0.00342594552741663	0.954240844902502	0.976422974681931
ARHGEF39	Rho guanine nucleotide exchange factor 39	protein_coding	84904	Q8N4T4.144	6405	protein_coding	0.0241136416779758	3.32186106476517	0.00339421413785243	0.954452990633408	0.976530192754924
KCNA6	potassium voltage-gated channel subfamily A member 6	protein_coding	3742	P17658.185	4237	protein_coding	-0.00675457737575427	1.69419269212611	0.00338580903649259	0.954509350953342	0.976530192754924
COQ9	coenzyme Q9	protein_coding	57017	NA	4319	protein_coding	-0.00430116928750555	4.93217943602762	0.0033572671829002	0.954701263974674	0.976642773171587
TRIM59	tripartite motif containing 59	protein_coding	286827	F5GZP3.78	7822	protein_coding	-0.00887798347228397	5.42354168152257	0.00333915398054707	0.954823480533075	0.976684042126483
N4BP1	NEDD4 binding protein 1	protein_coding	9683	O75113.147	7810	protein_coding	-0.00562010126996071	6.74640883265217	0.00330619921424448	0.955046694987995	0.976808678577365
DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	protein_coding	10591	O43598.160	1247	protein_coding	-0.0083919669863148	3.89398331860186	0.0032807819197839	0.95521961909162	0.976808678577365
UBE2Q2	ubiquitin conjugating enzyme E2 Q2	protein_coding	92912	Q8WVN8.166	3830	protein_coding	0.00936663305301654	4.7989794877042	0.00327498126384461	0.955259177407106	0.976808678577365
KIR2DL3	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3	protein_coding	3804	E3NZD8.88	1592	protein_coding	-0.0391347492304378	-0.612447336491314	0.00327297491228949	0.955272868160243	0.976808678577365
SYTL3	synaptotagmin like 3	protein_coding	94120	Q4VX76.136	2896	protein_coding	-0.0111293106197443	7.04495195610825	0.00324451191194626	0.955467546837898	0.976924004990939
ZPR1	ZPR1 zinc finger	protein_coding	8882	O75312.168	7058	protein_coding	-0.0061439174691091	5.24061899614756	0.00320744818763306	0.955722340983143	0.977081757888005
FAM126A	family with sequence similarity 126 member A	protein_coding	84668	NA	18606	protein_coding	-0.0091302981755734	6.0892575945425	0.00317650878440732	0.955936167040899	0.977081757888005
MRPS23	mitochondrial ribosomal protein S23	protein_coding	51649	Q9Y3D9.166	6379	protein_coding	-0.00567638212384903	4.64281027244858	0.0031758287400975	0.955940878620434	0.977081757888005
UCP3	uncoupling protein 3	protein_coding	7352	A0A0S2Z4G5.36	3338	protein_coding	0.00988298562906255	1.67812103686388	0.00316299850974012	0.956029865893654	0.977081757888005
SAFB2	scaffold attachment factor B2	protein_coding	9667	Q14151.191	6018	protein_coding	-0.00427744430395481	5.9106925667968	0.00313734872324292	0.956208310983193	0.977081757888005
HILPDA	hypoxia inducible lipid droplet associated	protein_coding	29923	Q9Y5L2.139	2070	protein_coding	-0.0254986030284055	4.93978150121326	0.00313352136043337	0.95623500054183	0.977081757888005
UNC5CL	unc-5 family C-terminal like	protein_coding	222643	H8YHX0.59	3156	protein_coding	-0.00779600854378104	2.54650122463116	0.00311708495276937	0.95634980380217	0.977081757888005
TRAF3IP3	TRAF3 interacting protein 3	protein_coding	80342	E2QRE5.64	7750	protein_coding	-0.00442063551489164	9.09831609569373	0.00311578063580848	0.956358927047553	0.977081757888005
CCDC66	coiled-coil domain containing 66	protein_coding	285331	C9JYB8.56	9286	protein_coding	-0.00915636875391855	5.3070302205364	0.00311576907951746	0.956359007888368	0.977081757888005
USP15	ubiquitin specific peptidase 15	protein_coding	9958	Q9Y4E8.205	19418	protein_coding	0.00807839694849887	6.57377401066382	0.00304041155424259	0.956889401371117	0.97729982833382
FAR1	fatty acyl-CoA reductase 1	protein_coding	84188	Q8WVX9.154	7503	protein_coding	-0.00650611979695041	5.41498296413866	0.003031729965235	0.956950927176961	0.97729982833382
XPNPEP3	X-prolyl aminopeptidase 3	protein_coding	63929	NA	9574	protein_coding	0.00509976776999308	3.89698144768139	0.00302259597426002	0.957015754607667	0.97729982833382
CHD9	chromodomain helicase DNA binding protein 9	protein_coding	80205	Q3L8U1.154	16546	protein_coding	0.00787916540455092	5.4697342052421	0.00301836108353781	0.957045844590035	0.97729982833382
REST	RE1 silencing transcription factor	protein_coding	5978	L0B3M6.53	9408	protein_coding	-0.00526588492032122	6.0488894031454	0.00301575905850726	0.9570643431481	0.97729982833382
KIAA1328	KIAA1328	protein_coding	57536	K7EP66.59	11137	protein_coding	0.00661389265016104	2.49146897920363	0.00300532296106327	0.957138616994998	0.97729982833382
GPBP1L1	GC-rich promoter binding protein 1 like 1	protein_coding	60313	NA	7433	protein_coding	-0.00413734236987222	7.11859652022062	0.00300002801040107	0.957176350704922	0.97729982833382
DTX3L	deltex E3 ubiquitin ligase 3L	protein_coding	151636	Q8TDB6.164	5768	protein_coding	0.0123769802123078	6.8870173127593	0.00299280695877993	0.957227864385309	0.97729982833382
PRKCE	protein kinase C epsilon	protein_coding	5581	C9JR22.68	9978	protein_coding	-0.0113342787680413	3.42031259241372	0.00295432306684984	0.957503459243754	0.977497540891634
GYS1	glycogen synthase 1	protein_coding	2997	P13807.204	4241	protein_coding	-0.00631955439645507	6.15110990037952	0.0028986303670194	0.957905500163992	0.977747915293396
KIF13B	kinesin family member 13B	protein_coding	23303	Q9NQT8.183	11113	protein_coding	-0.00518939560334426	5.19123399242544	0.00289764608566179	0.957912640291216	0.977747915293396
IFI35	interferon induced protein 35	protein_coding	3430	P80217.163	1958	protein_coding	-0.0139643260747994	5.13252010060053	0.00286938974959258	0.958118137292055	0.977766536271248
AP1S1	adaptor related protein complex 1 subunit sigma 1	protein_coding	1174	A0A024QYT6.40	1699	protein_coding	0.0057362243372275	4.89300118832641	0.00285757474709631	0.95820436387136	0.977766536271248
PFKFB1	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1	protein_coding	5207	P16118.214	2168	protein_coding	0.0129687680098667	-0.280736945026576	0.00285053192548316	0.958255847872774	0.977766536271248
GID8	GID complex subunit 8 homolog	protein_coding	54994	Q9NWU2.155	4594	protein_coding	-0.00346942497138289	6.03890139951528	0.00285013579437912	0.958258745540042	0.977766536271248
BBS1	Bardet-Biedl syndrome 1	protein_coding	582	E9PJ28.69	6131	protein_coding	0.00808716399025533	3.78830021800961	0.00267826065213798	0.959535650841544	0.97888717413965
PRPF38A	pre-mRNA processing factor 38A	protein_coding	84950	Q8NAV1.154	5617	protein_coding	0.00362330529774652	6.27082776068765	0.0026746589594631	0.95956284179813	0.97888717413965
ULK2	unc-51 like autophagy activating kinase 2	protein_coding	9706	NA	9868	protein_coding	0.00667460660437175	3.29497726538807	0.00266931716336826	0.959603203486383	0.97888717413965
EFCAB7	EF-hand calcium binding domain 7	protein_coding	84455	NA	5704	protein_coding	0.0069416980388717	2.93024765103683	0.00264757641625986	0.959767892178239	0.978971456673298
AP5B1	adaptor related protein complex 5 subunit beta 1	protein_coding	91056	Q2VPB7.103	6980	protein_coding	0.00417445093389767	5.43596549526958	0.00258037232224693	0.960281305186163	0.979364523849038
ERF	ETS2 repressor factor	protein_coding	2077	A0A024R0L4.46	3269	protein_coding	-0.007518460774281	4.4589789102179	0.00257567400491472	0.960317447854992	0.979364523849038
UBAP2L	ubiquitin associated protein 2 like	protein_coding	9898	Q14157.181	7503	protein_coding	-0.0033026259991187	7.33906822439385	0.00251550585961602	0.960783257880596	0.979681065004946
CEP152	centrosomal protein 152	protein_coding	22995	H0YMG1.44	8165	protein_coding	-0.00632806758929724	5.8148461882168	0.00251437258141502	0.960792084792763	0.979681065004946
NEURL1	neuralized E3 ubiquitin protein ligase 1	protein_coding	9148	O76050.170	5229	protein_coding	-0.0298488627746299	-0.878871790119637	0.00249237199451997	0.960963840556715	0.979772449059919
SPRY1	sprouty RTK signaling antagonist 1	protein_coding	10252	D6REX7.65	3963	protein_coding	-0.0181183108424768	3.91915464621138	0.00244209400062965	0.961359230570087	0.980091809372752
TRAM2	translocation associated membrane protein 2	protein_coding	9697	A0A024RD84.52	7047	protein_coding	-0.0152001459560652	3.75214181536652	0.00241540070865308	0.961570807746401	0.980223736592618
KBTBD4	kelch repeat and BTB domain containing 4	protein_coding	55709	Q9NVX7.165	3263	protein_coding	-0.00382724601219488	4.82954409295325	0.00239855932149663	0.961704899969484	0.980276659979148
SRSF8	serine and arginine rich splicing factor 8	protein_coding	10929	A0A024R3A8.56	4307	protein_coding	0.00508713024993551	5.76736517838048	0.00236377025702933	0.961983395533604	0.980476753701329
IRGQ	immunity related GTPase Q	protein_coding	126298	Q8WZA9.122	9870	protein_coding	0.00459055166434128	4.6007118760955	0.00233198566363682	0.962239641210307	0.980555820793156
CD8B2	CD8b2 molecule	protein_coding	927	A6NJW9.76	5157	protein_coding	-0.00533545435772	5.9430594230372	0.00231201295067615	0.962401556641766	0.980555820793156
UFSP2	UFM1 specific peptidase 2	protein_coding	55325	D6R9J7.51	2778	protein_coding	-0.00512441045530537	4.07895411147908	0.00230788200147756	0.962435132945649	0.980555820793156
CIDEB	cell death inducing DFFA like effector b	protein_coding	27141	Q9UHD4.167	2821	protein_coding	-0.00805535178190815	4.75025184334736	0.00230347300246446	0.962471002486082	0.980555820793156
TMEM69	transmembrane protein 69	protein_coding	51249	Q5SWH9.112	1465	protein_coding	-0.00484543021388374	4.31939776141658	0.00230335438841645	0.962471967949288	0.980555820793156
SLC8B1	solute carrier family 8 member B1	protein_coding	80024	Q6J4K2.138	6768	protein_coding	-0.0054118604151116	4.93948112080398	0.0022679367530035	0.962761374341622	0.980766903033409
