ENTREZID	SYMBOL	logFC.Tex	FDR	nr_overlaps	exhausted_CD8_scRNAcluster_HCC_Zheng2017_human	exhausted_signature_CD8_NSCLC_up_Guo2018_human	exhaustion_associated_variable_Tirosh2016_human	exhaustion_consistent_core_up_Tirosh2016_human	exhaustion_Mel75_up_Tirosh2016_human	PD1high_CD8_TILs_vs_EM_blood_up_Thommen2018_human	PD1high_CD8_TILs_vs_PD1int_low_TILS_up_Thommen2018_human	PD1int_CD8_TILs_vs_EM_blood_up_Thommen2018_human	PD1neg_CD8_TILs_vs_EM_blood_up_Thommen2018_human	tumor_specific_TILs_vs_tumor_specific_blood_up_Baitsch2011_human	selectedHit
374872	PEAK3	1.63898294383779	0.000122694949320235	0	0	0	0	0	0	0	0	0	0	0	FALSE
219333	USP12	-0.253031545937209	0.000124310139009282	0	0	0	0	0	0	0	0	0	0	0	FALSE
54936	ADPRS	-0.165299512695024	0.000124392041787226	0	0	0	0	0	0	0	0	0	0	0	FALSE
3914	LAMB3	1.64004442278046	0.000125257067479574	0	0	0	0	0	0	0	0	0	0	0	FALSE
55693	KDM4D	0.0519844060447741	0.000126413799094616	0	0	0	0	0	0	0	0	0	0	0	FALSE
339318	ZNF181	0.0296198785406806	0.000127018679892838	0	0	0	0	0	0	0	0	0	0	0	FALSE
165186	TOGARAM2	0.534046062529359	0.000127432744783792	0	0	0	0	0	0	0	0	0	0	0	FALSE
79101	TAF1D	0.0916422077561415	0.000127514405827596	0	0	0	0	0	0	0	0	0	0	0	FALSE
10326	SIRPB1	1.52885122033675	0.000127517873206162	0	0	0	0	0	0	0	0	0	0	0	FALSE
375790	AGRN	1.79806270932981	0.000127560711832868	0	0	0	0	0	0	0	0	0	0	0	FALSE
81554	RCC1L	0.315400161973836	0.00012856815791162	0	0	0	0	0	0	0	0	0	0	0	FALSE
8479	HIRIP3	-1.03209501578282	0.000128576893197067	0	0	0	0	0	0	0	0	0	0	0	FALSE
151636	DTX3L	0.00193905375227158	0.000132951863187853	0	0	0	0	0	0	0	0	0	0	0	FALSE
10994	ILVBL	0.0182636555320034	0.000133092616181648	0	0	0	0	0	0	0	0	0	0	0	FALSE
390937	ERFL	2.08442111748191	0.00013312574895102	0	0	0	0	0	0	0	0	0	0	0	FALSE
115196	ZNF554	0.115183964061022	0.000134982839038455	0	0	0	0	0	0	0	0	0	0	0	FALSE
9697	TRAM2	0.429879035576772	0.000135604694041626	0	0	0	0	0	0	0	0	0	0	0	FALSE
146223	CMTM4	-1.1728279779135	0.000136170882419652	0	0	0	0	0	0	0	0	0	0	0	FALSE
84306	PDCD2L	-0.382065073686495	0.000137095924546962	0	0	0	0	0	0	0	0	0	0	0	FALSE
51135	IRAK4	0.226008163305269	0.000137340245050492	0	0	0	0	0	0	0	0	0	0	0	FALSE
57664	PLEKHA4	0.812349747333434	0.000138341562197733	0	0	0	0	0	0	0	0	0	0	0	FALSE
84816	RTN4IP1	0.832302307070821	0.000138581646215322	0	0	0	0	0	0	0	0	0	0	0	FALSE
256380	SCML4	0.414364296249666	0.000139331706345689	0	0	0	0	0	0	0	0	0	0	0	FALSE
147645	VSIG10L	0.261212207601815	0.000139681339034127	0	0	0	0	0	0	0	0	0	0	0	FALSE
1839	HBEGF	-1.82864972385948	0.000140723117192175	0	0	0	0	0	0	0	0	0	0	0	FALSE
2124	EVI2B	0.535413961213362	0.000141350398396577	0	0	0	0	0	0	0	0	0	0	0	FALSE
23370	ARHGEF18	0.494642161710941	0.000141843824008973	0	0	0	0	0	0	0	0	0	0	0	FALSE
81846	SBF2	-2.24553181076707	0.000142605446075283	0	0	0	0	0	0	0	0	0	0	0	FALSE
124930	ANKRD13B	0.719259495786046	0.000142675780916506	0	0	0	0	0	0	0	0	0	0	0	FALSE
10634	GAS2L1	-0.802484459967273	0.000143668898831278	0	0	0	0	0	0	0	0	0	0	0	FALSE
7643	ZNF90	0.0395944723435973	0.000144992508645812	0	0	0	0	0	0	0	0	0	0	0	FALSE
10144	FAM13A	1.08979843431772	0.000145186444066681	0	0	0	0	0	0	0	0	0	0	0	FALSE
392490	NHSL2	0.676332286955789	0.000145456459051726	0	0	0	0	0	0	0	0	0	0	0	FALSE
353322	ANKRD37	-0.622683357297971	0.000145580320712057	0	0	0	0	0	0	0	0	0	0	0	FALSE
79630	C1orf54	0.0530536695056317	0.000145753072833863	0	0	0	0	0	0	0	0	0	0	0	FALSE
122416	ANKRD9	-0.400996301467717	0.000145863342651738	0	0	0	0	0	0	0	0	0	0	0	FALSE
64748	PLPPR2	1.05622868768663	0.000146597925862669	0	0	0	0	0	0	0	0	0	0	0	FALSE
79957	PAQR6	1.3249989801861	0.000147096955695033	0	0	0	0	0	0	0	0	0	0	0	FALSE
1937	EEF1G	0.284239420866578	0.000147096955695033	0	0	0	0	0	0	0	0	0	0	0	FALSE
84698	CAPS2	1.44065105797203	0.000147831987826095	0	0	0	0	0	0	0	0	0	0	0	FALSE
220042	DDIAS	-1.01399296710724	0.000148442063852397	0	0	0	0	0	0	0	0	0	0	0	FALSE
1512	CTSH	-1.60209594657513	0.000148607834295482	0	0	0	0	0	0	0	0	0	0	0	FALSE
390637	GDPGP1	0.170590882729391	0.000149598710707826	0	0	0	0	0	0	0	0	0	0	0	FALSE
11033	ADAP1	1.0316101253559	0.00014976499205548	0	0	0	0	0	0	0	0	0	0	0	FALSE
4157	MC1R	0.143963909694751	0.000149917107158862	0	0	0	0	0	0	0	0	0	0	0	FALSE
146862	UNC45B	0.380250460374967	0.000151939463115697	0	0	0	0	0	0	0	0	0	0	0	FALSE
5939	RBMS2	1.52291578673789	0.000152040008922227	0	0	0	0	0	0	0	0	0	0	0	FALSE
124093	CCDC78	0.989728529691817	0.000152829930956126	0	0	0	0	0	0	0	0	0	0	0	FALSE
825	CAPN3	0.800286684843115	0.000153111000084304	0	0	0	0	0	0	0	0	0	0	0	FALSE
10248	POP7	-0.322070745890812	0.000153413594817703	0	0	0	0	0	0	0	0	0	0	0	FALSE
282679	AQP11	0.719706096887828	0.000153607489917145	0	0	0	0	0	0	0	0	0	0	0	FALSE
339488	TFAP2E	0.191529121096449	0.00015510616823921	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRBV28	1.19016861495284	0.00015555678882096	0	0	0	0	0	0	0	0	0	0	0	FALSE
150726	FBXO41	0.920977313382155	0.000155670808490462	0	0	0	0	0	0	0	0	0	0	0	FALSE
284207	METRNL	0.683754769914089	0.000156228163264799	0	0	0	0	0	0	0	0	0	0	0	FALSE
3983	ABLIM1	0.507909682250255	0.000156228163264799	0	0	0	0	0	0	0	0	0	0	0	FALSE
733	C8G	1.00943542893582	0.000157184501428007	0	0	0	0	0	0	0	0	0	0	0	FALSE
84324	SARNP	0.22509196976886	0.000157646995982086	0	0	0	0	0	0	0	0	0	0	0	FALSE
7433	VIPR1	0.849346674085526	0.000158840644222968	0	0	0	0	0	0	0	0	0	0	0	FALSE
107987373	MRPL23	0.214276914085285	0.000158941348563046	0	0	0	0	0	0	0	0	0	0	0	FALSE
50509	COL5A3	3.3568282785554	0.000160490217554504	0	0	0	0	0	0	0	0	0	0	0	FALSE
51816	ADA2	0.164795583385232	0.000160805998634868	0	0	0	0	0	0	0	0	0	0	0	FALSE
7746	ZSCAN9	1.25199987261691	0.000162079965859904	0	0	0	0	0	0	0	0	0	0	0	FALSE
5924	RASGRF2	0.680056641248559	0.000162385721836633	0	0	0	0	0	0	0	0	0	0	0	FALSE
11320	MGAT4A	0.0878152646811544	0.000164506976776296	0	0	0	0	0	0	0	0	0	0	0	FALSE
118788	PIK3AP1	0.619557029061045	0.000166441270038315	0	0	0	0	0	0	0	0	0	0	0	FALSE
23596	OPN3	0.728696289548113	0.000166441270038315	0	0	0	0	0	0	0	0	0	0	0	FALSE
152110	NEK10	0.128240611535533	0.000167334138253395	0	0	0	0	0	0	0	0	0	0	0	FALSE
8030	CCDC6	-0.321730834665192	0.000167834359486707	0	0	0	0	0	0	0	0	0	0	0	FALSE
8530	CST7	1.08667102352221	0.000168884331337489	0	0	0	0	0	0	0	0	0	0	0	FALSE
9498	SLC4A8	0.378637636265446	0.000169385174360673	0	0	0	0	0	0	0	0	0	0	0	FALSE
11041	B4GAT1	0.326612970410749	0.000170071220891324	0	0	0	0	0	0	0	0	0	0	0	FALSE
84073	MYCBPAP	1.43699927909024	0.000170859553020439	0	0	0	0	0	0	0	0	0	0	0	FALSE
1687	GSDME	0.850523386863491	0.00017131686135453	0	0	0	0	0	0	0	0	0	0	0	FALSE
257364	SNX33	1.55934417786651	0.000172294589867893	0	0	0	0	0	0	0	0	0	0	0	FALSE
81786	TRIM7	1.60876152098697	0.000172759352571083	0	0	0	0	0	0	0	0	0	0	0	FALSE
83596	BCL2L12	-0.237291191508903	0.000173732235601233	0	0	0	0	0	0	0	0	0	0	0	FALSE
25938	HEATR5A	0.302492713627235	0.000173859329840792	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	BUB1B-PAK6	0.0891843632796023	0.000174541767264738	0	0	0	0	0	0	0	0	0	0	0	FALSE
375061	FAM89A	0.133101598401902	0.000176086015881062	0	0	0	0	0	0	0	0	0	0	0	FALSE
8819	SAP30	-0.719488361508987	0.000176153853650766	0	0	0	0	0	0	0	0	0	0	0	FALSE
10500	SEMA6C	0.214738175883179	0.000176639584361379	0	0	0	0	0	0	0	0	0	0	0	FALSE
55093	NTAQ1	0.0324917036099084	0.000178094562232399	0	0	0	0	0	0	0	0	0	0	0	FALSE
267002	PGBD2	0.0604216757746256	0.00017910024863023	0	0	0	0	0	0	0	0	0	0	0	FALSE
80199	FUZ	0.843305721542191	0.000179264300853861	0	0	0	0	0	0	0	0	0	0	0	FALSE
10223	GPA33	1.923752105176	0.000179516118299723	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRBJ1-5	0.243107946065979	0.000179921385042003	0	0	0	0	0	0	0	0	0	0	0	FALSE
5091	PC	-1.15734388189749	0.00018034699307378	0	0	0	0	0	0	0	0	0	0	0	FALSE
53346	TM6SF1	0.15735319130161	0.00018045455150964	0	0	0	0	0	0	0	0	0	0	0	FALSE
4192	MDK	0.876426763361216	0.000181062898132889	0	0	0	0	0	0	0	0	0	0	0	FALSE
1841	DTYMK	-0.782980049602353	0.000181062898132889	0	0	0	0	0	0	0	0	0	0	0	FALSE
202	CRYBG1	-0.0741138065953512	0.000182151827212755	0	0	0	0	0	0	0	0	0	0	0	FALSE
7075	TIE1	4.07743192888317	0.000184992769879107	0	0	0	0	0	0	0	0	0	0	0	FALSE
55020	TTC38	0.878202922066556	0.000185294936593017	0	0	0	0	0	0	0	0	0	0	0	FALSE
84444	DOT1L	-0.193666910880244	0.000185773368633757	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TCAF2C	0.0734604500193371	0.000187844452023179	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRBV4-1	0.985849818655033	0.000187881936565411	0	0	0	0	0	0	0	0	0	0	0	FALSE
8842	PROM1	1.69860849058241	0.000187979582636874	0	0	0	0	0	0	0	0	0	0	0	FALSE
84918	LRP11	-1.23832936356357	0.000188602144287283	0	0	0	0	0	0	0	0	0	0	0	FALSE
4241	MELTF	-0.471158655687276	0.000188947992351092	0	0	0	0	0	0	0	0	0	0	0	FALSE
150709	ANKAR	0.168498863025821	0.000189482312988353	0	0	0	0	0	0	0	0	0	0	0	FALSE
57613	FAM234B	-0.0168993405877293	0.000190159548036517	0	0	0	0	0	0	0	0	0	0	0	FALSE
84925	SLC49A4	0.125401099661248	0.000190159548036517	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	GK3P	0.825157345321835	0.000190159548036517	0	0	0	0	0	0	0	0	0	0	0	FALSE
80178	TEDC2	-1.2516768344615	0.00019077035148735	0	0	0	0	0	0	0	0	0	0	0	FALSE
3386	ICAM4	1.83607348824237	0.00019120998797176	0	0	0	0	0	0	0	0	0	0	0	FALSE
55900	ZNF302	0.0769572561300838	0.000191959507767984	0	0	0	0	0	0	0	0	0	0	0	FALSE
10802	SEC24A	-0.197727225856012	0.000193316768664047	0	0	0	0	0	0	0	0	0	0	0	FALSE
219285	SAMD9L	0.0815462630619846	0.000193792117571261	0	0	0	0	0	0	0	0	0	0	0	FALSE
391	RHOG	0.14350698753794	0.000194291703293227	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	IGHM	2.31969239796191	0.00019431626693971	0	0	0	0	0	0	0	0	0	0	0	FALSE
83888	FGFBP2	1.51612918998804	0.000194391993415011	0	0	0	0	0	0	0	0	0	0	0	FALSE
6911	TBX6	0.505372639454579	0.000195836600764489	0	0	0	0	0	0	0	0	0	0	0	FALSE
2331	FMOD	1.6513527139632	0.000200792103110585	0	0	0	0	0	0	0	0	0	0	0	FALSE
27074	LAMP3	-0.075602307811857	0.00020125841712162	0	0	0	0	0	0	0	0	0	0	0	FALSE
2272	FHIT	1.32193952106797	0.000202185222874992	0	0	0	0	0	0	0	0	0	0	0	FALSE
78995	HROB	-0.844731706363825	0.000202861985161898	0	0	0	0	0	0	0	0	0	0	0	FALSE
112479	ERI2	-0.00260133953197116	0.00020307772504392	0	0	0	0	0	0	0	0	0	0	0	FALSE
3489	IGFBP6	0.82259178046903	0.000203127255220739	0	0	0	0	0	0	0	0	0	0	0	FALSE
10742	RAI2	2.61861924896968	0.000203681374520719	0	0	0	0	0	0	0	0	0	0	0	FALSE
27165	GLS2	-1.08168816106657	0.000203734707595821	0	0	0	0	0	0	0	0	0	0	0	FALSE
582	BBS1	0.0583388626375928	0.000203734707595821	0	0	0	0	0	0	0	0	0	0	0	FALSE
112937	GLB1L3	0.318250365960666	0.000204707076433863	0	0	0	0	0	0	0	0	0	0	0	FALSE
79695	GALNT12	0.0586012244356831	0.000206319335396871	0	0	0	0	0	0	0	0	0	0	0	FALSE
7305	TYROBP	0.686678857975389	0.000207455418201304	0	0	0	0	0	0	0	0	0	0	0	FALSE
90627	STARD13	1.58608966266034	0.000207700942118743	0	0	0	0	0	0	0	0	0	0	0	FALSE
80346	REEP4	0.117589528192619	0.000208718137031522	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRAJ9	1.08077509016844	0.000210983669383238	0	0	0	0	0	0	0	0	0	0	0	FALSE
5426	POLE	-0.910061117902921	0.000210983669383238	0	0	0	0	0	0	0	0	0	0	0	FALSE
3556	IL1RAP	-0.531961906406089	0.000213688618022739	0	0	0	0	0	0	0	0	0	0	0	FALSE
6915	TBXA2R	1.34331908500934	0.000214359056914771	0	0	0	0	0	0	0	0	0	0	0	FALSE
5742	PTGS1	2.36419018568209	0.000214638086342673	0	0	0	0	0	0	0	0	0	0	0	FALSE
22797	TFEC	0.438261466778981	0.000214754937001175	0	0	0	0	0	0	0	0	0	0	0	FALSE
23410	SIRT3	0.774964610440099	0.00021480760420825	0	0	0	0	0	0	0	0	0	0	0	FALSE
9311	ASIC3	-0.0196435321799937	0.000215321832064076	0	0	0	0	0	0	0	0	0	0	0	FALSE
254122	SNX32	1.46100398468138	0.000217984290117346	0	0	0	0	0	0	0	0	0	0	0	FALSE
946	SIGLEC6	1.9364332301946	0.000220224873532797	0	0	0	0	0	0	0	0	0	0	0	FALSE
57590	WDFY1	0.0239537208115416	0.000221130168841367	0	0	0	0	0	0	0	0	0	0	0	FALSE
100505555	ZNF846	0.384737392398202	0.000222843615091403	0	0	0	0	0	0	0	0	0	0	0	FALSE
375775	PNPLA7	0.432624885570174	0.00022333312040718	0	0	0	0	0	0	0	0	0	0	0	FALSE
51804	SIX4	1.5774944757532	0.000223586067466133	0	0	0	0	0	0	0	0	0	0	0	FALSE
2334	AFF2	2.82054005559942	0.000224257098464663	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRBV20-1	0.0745326932269755	0.000224566743628095	0	0	0	0	0	0	0	0	0	0	0	FALSE
6202	RPS8	0.26223864804616	0.000224608095668898	0	0	0	0	0	0	0	0	0	0	0	FALSE
57560	IFT80	0.416010711102085	0.00022492288272175	0	0	0	0	0	0	0	0	0	0	0	FALSE
112849	L3HYPDH	0.702436401007376	0.000225649743293828	0	0	0	0	0	0	0	0	0	0	0	FALSE
340554	ZC3H12B	-0.342854269087562	0.000226864654432694	0	0	0	0	0	0	0	0	0	0	0	FALSE
84329	HVCN1	1.10776134774839	0.000229560681607672	0	0	0	0	0	0	0	0	0	0	0	FALSE
2215	FCGR3B	1.32656742508517	0.000232084339227675	0	0	0	0	0	0	0	0	0	0	0	FALSE
375757	SWI5	0.514998847874083	0.00023232212801654	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	ARHGAP19-SLIT1	-0.0848000279549684	0.000234228014937205	0	0	0	0	0	0	0	0	0	0	0	FALSE
10219	KLRG1	0.120510033286551	0.000236346579068293	0	0	0	0	0	0	0	0	0	0	0	FALSE
25973	PARS2	0.302937522306193	0.000236346579068293	0	0	0	0	0	0	0	0	0	0	0	FALSE
5211	PFKL	0.505147470722692	0.000236391463530032	0	0	0	0	0	0	0	0	0	0	0	FALSE
4053	LTBP2	0.0920755138032632	0.000236391463530032	0	0	0	0	0	0	0	0	0	0	0	FALSE
55081	IFT57	0.0467364248281937	0.000238138086123946	0	0	0	0	0	0	0	0	0	0	0	FALSE
5326	PLAGL2	0.0843239525256861	0.000238482370258638	0	0	0	0	0	0	0	0	0	0	0	FALSE
55437	STRADB	0.666778895800744	0.00023885304282526	0	0	0	0	0	0	0	0	0	0	0	FALSE
55070	DET1	0.00562337313034802	0.000240903295977195	0	0	0	0	0	0	0	0	0	0	0	FALSE
51259	TMEM216	0.770369849909234	0.000243747217614743	0	0	0	0	0	0	0	0	0	0	0	FALSE
138639	PTPDC1	-0.832989652503046	0.000243747217614743	0	0	0	0	0	0	0	0	0	0	0	FALSE
665	BNIP3L	-0.118041659951248	0.000243874103179757	0	0	0	0	0	0	0	0	0	0	0	FALSE
4756	NEO1	-1.15652035372472	0.000244952712444882	0	0	0	0	0	0	0	0	0	0	0	FALSE
11278	KLF12	0.0480389638719962	0.000245990766323352	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRBV6-4	0.509230673493511	0.000246038551987288	0	0	0	0	0	0	0	0	0	0	0	FALSE
6403	SELP	1.66905900110673	0.000246569426932931	0	0	0	0	0	0	0	0	0	0	0	FALSE
106821730	PAK6	0.061536305414071	0.000247232664086819	0	0	0	0	0	0	0	0	0	0	0	FALSE
90141	EFCAB11	-0.725966007995238	0.000247232664086819	0	0	0	0	0	0	0	0	0	0	0	FALSE
57650	CIP2A	-0.785499591275637	0.00024870386538847	0	0	0	0	0	0	0	0	0	0	0	FALSE
392862	GRID2IP	1.77150400276254	0.000248955780392687	0	0	0	0	0	0	0	0	0	0	0	FALSE
29078	NDUFAF4	-0.635421010223392	0.000249083427542229	0	0	0	0	0	0	0	0	0	0	0	FALSE
29781	NCAPH2	-0.542199726548198	0.000250346563004687	0	0	0	0	0	0	0	0	0	0	0	FALSE
92691	TMEM169	0.988088616167458	0.000250346563004687	0	0	0	0	0	0	0	0	0	0	0	FALSE
79008	SLX1B	0.274569016917173	0.000253671238011752	0	0	0	0	0	0	0	0	0	0	0	FALSE
139735	ZFP92	0.957559710327779	0.000255028234719815	0	0	0	0	0	0	0	0	0	0	0	FALSE
23484	LEPROTL1	0.0842141970973245	0.000255225124171148	0	0	0	0	0	0	0	0	0	0	0	FALSE
51733	UPB1	1.37616663454949	0.000255458579939053	0	0	0	0	0	0	0	0	0	0	0	FALSE
84725	PLEKHA8	-0.0409051776667436	0.000256965513556058	0	0	0	0	0	0	0	0	0	0	0	FALSE
1759	DNM1	1.44060818731619	0.000260567078913315	0	0	0	0	0	0	0	0	0	0	0	FALSE
79168	LILRA6	0.825392058552714	0.000262612254744585	0	0	0	0	0	0	0	0	0	0	0	FALSE
4049	LTA	-2.44789193985578	0.000263883230411752	0	0	0	0	0	0	0	0	0	0	0	FALSE
2135	EXTL2	1.07977946147574	0.00026763279608956	0	0	0	0	0	0	0	0	0	0	0	FALSE
10245	TIMM17B	0.347963528263069	0.000267659833764096	0	0	0	0	0	0	0	0	0	0	0	FALSE
5324	PLAG1	-0.138639529673166	0.000267829156599705	0	0	0	0	0	0	0	0	0	0	0	FALSE
25801	GCA	0.0290722574853671	0.000269429178856389	0	0	0	0	0	0	0	0	0	0	0	FALSE
6193	RPS5	0.245567747775009	0.000271134326401983	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	TRAV22	0.977756455128569	0.000271188886295557	0	0	0	0	0	0	0	0	0	0	0	FALSE
56109	PCDHGA6	0.508685502556403	0.000271593130094145	0	0	0	0	0	0	0	0	0	0	0	FALSE
64147	KIF9	0.304766633670932	0.000274382215167954	0	0	0	0	0	0	0	0	0	0	0	FALSE
124602	KIF19	0.606912555747851	0.000275527705942928	0	0	0	0	0	0	0	0	0	0	0	FALSE
116832	RPL39L	-0.514429398610038	0.000275800532470227	0	0	0	0	0	0	0	0	0	0	0	FALSE
79800	CARF	0.254467248605814	0.000276506920666778	0	0	0	0	0	0	0	0	0	0	0	FALSE
121268	RHEBL1	-1.18652045861099	0.000279687357929943	0	0	0	0	0	0	0	0	0	0	0	FALSE
79844	ZDHHC11	-0.209100817517737	0.000279750656404597	0	0	0	0	0	0	0	0	0	0	0	FALSE
11144	DMC1	-0.876269183156289	0.000279901250198931	0	0	0	0	0	0	0	0	0	0	0	FALSE
60485	SAV1	0.765278294228924	0.000284638530495075	0	0	0	0	0	0	0	0	0	0	0	FALSE
3824	KLRD1	1.04637354455749	0.00028799967758524	0	0	0	0	0	0	0	0	0	0	0	FALSE
2531	KDSR	0.302014837958468	0.000288908682973163	0	0	0	0	0	0	0	0	0	0	0	FALSE
55733	HHAT	0.237488980105716	0.000289475825869725	0	0	0	0	0	0	0	0	0	0	0	FALSE
84215	ZNF541	1.62414939150831	0.000291429260592125	0	0	0	0	0	0	0	0	0	0	0	FALSE
664	BNIP3	-0.150609158872185	0.000291620483991073	0	0	0	0	0	0	0	0	0	0	0	FALSE
55103	RALGPS2	0.572008181068378	0.000291872938390421	0	0	0	0	0	0	0	0	0	0	0	FALSE
8664	EIF3D	0.0588264743228463	0.000292949193179033	0	0	0	0	0	0	0	0	0	0	0	FALSE
79885	HDAC11	0.404570741311175	0.000295933533283635	0	0	0	0	0	0	0	0	0	0	0	FALSE
151648	SGO1	-1.03116599975393	0.000296155740698333	0	0	0	0	0	0	0	0	0	0	0	FALSE
84279	PRADC1	-0.889463784973002	0.000296600864657398	0	0	0	0	0	0	0	0	0	0	0	FALSE
51000	SLC35B3	0.0693132946421386	0.000296600864657398	0	0	0	0	0	0	0	0	0	0	0	FALSE
9686	VGLL4	0.287882410636976	0.000297207530786365	0	0	0	0	0	0	0	0	0	0	0	FALSE
401397	SMIM30	0.0769168851823597	0.0002975490539393	0	0	0	0	0	0	0	0	0	0	0	FALSE
54753	ZNF853	0.268746898575686	0.000299227859267516	0	0	0	0	0	0	0	0	0	0	0	FALSE
83937	RASSF4	1.69336817753021	0.000300606374668688	0	0	0	0	0	0	0	0	0	0	0	FALSE
2157	F8	-0.551326518921699	0.000302045806540924	0	0	0	0	0	0	0	0	0	0	0	FALSE
5148	PDE6G	0.829965768875749	0.000302320780688816	0	0	0	0	0	0	0	0	0	0	0	FALSE
122622	ADSS1	0.84782857160712	0.000303296159220078	0	0	0	0	0	0	0	0	0	0	0	FALSE
7088	TLE1	1.13882708888021	0.00030850981932829	0	0	0	0	0	0	0	0	0	0	0	FALSE
84803	GPAT3	-1.30914613752509	0.000309308734329325	0	0	0	0	0	0	0	0	0	0	0	FALSE
3595	IL12RB2	-0.389733564216432	0.000309667735115716	0	0	0	0	0	0	0	0	0	0	0	FALSE
147912	SIX5	0.861778093187965	0.000311076640710057	0	0	0	0	0	0	0	0	0	0	0	FALSE
6346	CCL1	-1.57376256278137	0.00031227035183282	0	0	0	0	0	0	0	0	0	0	0	FALSE
64446	DNAI2	1.35527155556967	0.000312557957956599	0	0	0	0	0	0	0	0	0	0	0	FALSE
220004	PPP1R32	0.925792595948903	0.00031738303423594	0	0	0	0	0	0	0	0	0	0	0	FALSE
662	BNIP1	-0.0934821963366637	0.000318185982720183	0	0	0	0	0	0	0	0	0	0	0	FALSE
6097	RORC	0.558794975735657	0.000324763039906295	0	0	0	0	0	0	0	0	0	0	0	FALSE
6553	SLC9A5	0.816328781548743	0.000326215888671086	0	0	0	0	0	0	0	0	0	0	0	FALSE
164832	LONRF2	-1.08202825261048	0.000326246756274961	0	0	0	0	0	0	0	0	0	0	0	FALSE
51463	GPR89B	0.0332329322832021	0.000327835428329341	0	0	0	0	0	0	0	0	0	0	0	FALSE
9918	NCAPD2	-0.169477968101936	0.000328862583396501	0	0	0	0	0	0	0	0	0	0	0	FALSE
7620	ZNF69	1.08125074256311	0.000331827173174501	0	0	0	0	0	0	0	0	0	0	0	FALSE
11040	PIM2	0.805906230597389	0.000332554935963172	0	0	0	0	0	0	0	0	0	0	0	FALSE
57161	PELI2	1.73582216694121	0.000333555979132683	0	0	0	0	0	0	0	0	0	0	0	FALSE
94101	ORMDL1	0.243969403312939	0.000337117456657389	0	0	0	0	0	0	0	0	0	0	0	FALSE
9839	ZEB2	0.889387658880946	0.000337168447570965	0	0	0	0	0	0	0	0	0	0	0	FALSE
80759	KHDC1	-0.0845224129925013	0.000342408276655051	0	0	0	0	0	0	0	0	0	0	0	FALSE
84823	LMNB2	-0.716901765960561	0.000342644282790223	0	0	0	0	0	0	0	0	0	0	0	FALSE
84838	ZNF496	0.869255731172019	0.000342644282790223	0	0	0	0	0	0	0	0	0	0	0	FALSE
54809	SAMD9	0.357464665292047	0.00034332813893765	0	0	0	0	0	0	0	0	0	0	0	FALSE
NA	IGLV3-9	0.488056799719767	0.000343431529883994	0	0	0	0	0	0	0	0	0	0	0	FALSE
6242	RTKN	1.96862745845978	0.00034594154462983	0	0	0	0	0	0	0	0	0	0	0	FALSE
3956	LGALS1	0.27556423745691	0.000346767029446325	0	0	0	0	0	0	0	0	0	0	0	FALSE
91433	RCCD1	-0.352077212676089	0.000347547306280871	0	0	0	0	0	0	0	0	0	0	0	FALSE
80173	IFT74	0.537499626315914	0.000349379019702943	0	0	0	0	0	0	0	0	0	0	0	FALSE
8284	KDM5D	0.419792870672664	0.000349578387808492	0	0	0	0	0	0	0	0	0	0	0	FALSE
6520	SLC3A2	-0.307846881820954	0.000351233741575366	0	0	0	0	0	0	0	0	0	0	0	FALSE
5203	PFDN4	0.444234791148427	0.00035191747427752	0	0	0	0	0	0	0	0	0	0	0	FALSE
4067	LYN	2.08004478164182	0.000353119741954614	0	0	0	0	0	0	0	0	0	0	0	FALSE
51226	COPZ2	1.07758595300827	0.000360295910914314	0	0	0	0	0	0	0	0	0	0	0	FALSE
3959	LGALS3BP	0.28067900200475	0.000360325221899286	0	0	0	0	0	0	0	0	0	0	0	FALSE
257144	GCSAM	0.415614775650561	0.000360941228987482	0	0	0	0	0	0	0	0	0	0	0	FALSE
158471	PRUNE2	2.15157101061199	0.000364735786123256	0	0	0	0	0	0	0	0	0	0	0	FALSE
22982	DIP2C	0.270402766713468	0.00036787053090205	0	0	0	0	0	0	0	0	0	0	0	FALSE
160622	TAMALIN	-0.452531808700541	0.000369336367041268	0	0	0	0	0	0	0	0	0	0	0	FALSE
283229	CRACR2B	1.45250090302259	0.000370842925022831	0	0	0	0	0	0	0	0	0	0	0	FALSE
50848	F11R	0.444184673528771	0.000372085391404488	0	0	0	0	0	0	0	0	0	0	0	FALSE
26689	OR4D1	0.539974984981261	0.000373412479066491	0	0	0	0	0	0	0	0	0	0	0	FALSE
84239	ATP13A4	0.978587195856874	0.000375476241717647	0	0	0	0	0	0	0	0	0	0	0	FALSE
